2024,Institution,Location,Score,Subject
=85,The_Australian_National_University,Australia,71.8,Psychology
=85,The_Ohio_State_University,United_States,71.8,Psychology
=85,Yonsei_University,South_Korea,71.8,Psychology
=88,Freie_Universitaet_Berlin,Germany,71.7,Psychology
=88,HSE_University,Russia,71.7,Psychology
=90,Universidade_de_So_Paulo,Brazil,71.5,Psychology
=90,Universit_catholique_de_Louvain_UCLouvain,Belgium,71.5,Psychology
92,University_of_California_Irvine,United_States,71.4,Psychology
93,University_of_Glasgow,United_Kingdom,71.3,Psychology
94,The_University_of_Western_Australia,Australia,71.2,Psychology
95,Beijing_Normal_University_,China_Mainland,71.1,Psychology
=96,University_of_Bath,United_Kingdom,70.8,Psychology
=96,University_of_Virginia,United_States,70.8,Psychology
=98,Universidad_Autnoma_de_Madrid,Spain,70.7,Psychology
=98,University_of_Kent,United_Kingdom,70.7,Psychology
=100,Stockholm_University,Sweden,70.6,Psychology
=100,The_University_of_Exeter,United_Kingdom,70.6,Psychology
=100,Zhejiang_University,China_Mainland,70.6,Psychology
101-150,Brown_University,United_States,,Psychology
101-150,Complutense_University_of_Madrid,Spain,,Psychology
101-150,Curtin_University,Australia,,Psychology
101-150,Eberhard_Karls_Universitt_Tbingen,Germany,,Psychology
101-150,Fudan_University,China_Mainland,,Psychology
101-150,Indiana_University_Bloomington,United_States,,Psychology
101-150,Korea_University,South_Korea,,Psychology
101-150,Kyoto_University,Japan,,Psychology
101-150,Lancaster_University,United_Kingdom,,Psychology
101-150,Loughborough_University,United_Kingdom,,Psychology
101-150,Lund_University,Sweden,,Psychology
101-150,Macquarie_University,Australia,,Psychology
101-150,National_Taiwan_University_NTU,Taiwan,,Psychology
101-150,Nottingham_Trent_University,United_Kingdom,,Psychology
101-150,Purdue_University,United_States,,Psychology
101-150,Queensland_University_of_Technology_QUT,Australia,,Psychology
101-150,Renmin_Peoples_University_of_China,China_Mainland,,Psychology
101-150,RuprechtKarlsUniversitt_Heidelberg,Germany,,Psychology
101-150,Shanghai_Jiao_Tong_University,China_Mainland,,Psychology
101-150,Sorbonne_University,France,,Psychology
101-150,The_University_of_Sheffield,United_Kingdom,,Psychology
101-150,Universidad_de_Buenos_Aires_UBA,Argentina,,Psychology
101-150,Universidad_de_Chile,Chile,,Psychology
101-150,Universit_Cattolica_del_Sacro_Cuore,Italy,,Psychology
101-150,Universitat_Autnoma_de_Barcelona,Spain,,Psychology
101-150,Universitt_Leipzig,Germany,,Psychology
101-150,Universitt_Mannheim,Germany,,Psychology
101-150,Universit_de_Montral_,Canada,,Psychology
101-150,Universit_PSL,France,,Psychology
101-150,University_of_Calgary,Canada,,Psychology
101-150,University_of_California_Davis,United_States,,Psychology
101-150,University_of_California_Santa_Barbara_UCSB,United_States,,Psychology
101-150,University_of_Copenhagen,Denmark,,Psychology
101-150,University_of_Geneva,Switzerland,,Psychology
101-150,University_of_Lausanne,Switzerland,,Psychology
101-150,University_of_Leeds,United_Kingdom,,Psychology
101-150,University_of_Massachusetts_Amherst,United_States,,Psychology
101-150,University_of_Oslo,Norway,,Psychology
101-150,University_of_Otago,New_Zealand,,Psychology
101-150,University_of_Pittsburgh,United_States,,Psychology
101-150,University_of_Southampton,United_Kingdom,,Psychology
101-150,University_of_St_Andrews,United_Kingdom,,Psychology
101-150,University_of_Sussex,United_Kingdom,,Psychology
101-150,University_of_York,United_Kingdom,,Psychology
101-150,Vanderbilt_University,United_States,,Psychology
101-150,Victoria_University_of_Wellington,New_Zealand,,Psychology
101-150,Washington_University_in_St_Louis,United_States,,Psychology
101-150,Western_University,Canada,,Psychology
101-150,York_University,Canada,,Psychology
151-200,Australian_Catholic_University,Australia,,Psychology
151-200,Birkbeck_University_of_London,United_Kingdom,,Psychology
151-200,Boston_College,United_States,,Psychology
151-200,City_University_of_Hong_Kong,Hong_Kong_SAR,,Psychology
151-200,City_University_of_London,United_Kingdom,,Psychology
151-200,Deakin_University,Australia,,Psychology
151-200,Eindhoven_University_of_Technology,Netherlands,,Psychology
151-200,Emory_University,United_States,,Psychology
151-200,Etvs_Lornd_University,Hungary,,Psychology
151-200,Florida_State_University,United_States,,Psychology
151-200,La_Trobe_University,Australia,,Psychology
151-200,Lomonosov_Moscow_State_University,Russia,,Psychology
151-200,McMaster_University,Canada,,Psychology
151-200,Newcastle_University,United_Kingdom,,Psychology
151-200,Queens_University_at_Kingston,Canada,,Psychology
151-200,Queens_University_Belfast,United_Kingdom,,Psychology
151-200,RuhrUniversitt_Bochum,Germany,,Psychology
151-200,Seoul_National_University,South_Korea,,Psychology
151-200,Singapore_Management_University,Singapore,,Psychology
151-200,Texas_AM_University,United_States,,Psychology
151-200,The_Hong_Kong_Polytechnic_University,Hong_Kong_SAR,,Psychology
151-200,The_University_of_Adelaide,Australia,,Psychology
151-200,The_University_of_Georgia,United_States,,Psychology
151-200,The_University_of_Newcastle_Australia_UON,Australia,,Psychology
151-200,Universidad_de_los_Andes,Colombia,,Psychology
151-200,Universitat_de_Valencia,Spain,,Psychology
151-200,Universitt_Hamburg,Germany,,Psychology
151-200,Universite_libre_de_Bruxelles,Belgium,,Psychology
151-200,University_College_Dublin,Ireland,,Psychology
151-200,University_of_Alberta,Canada,,Psychology
151-200,University_of_Bergen,Norway,,Psychology
151-200,University_of_Bern,Switzerland,,Psychology
151-200,University_of_Colorado_Boulder,United_States,,Psychology
151-200,University_of_Connecticut,United_States,,Psychology
151-200,University_of_Florida,United_States,,Psychology
151-200,University_of_Granada,Spain,,Psychology
151-200,University_of_Jyvskyl,Finland,,Psychology
151-200,University_of_Liverpool,United_Kingdom,,Psychology
151-200,University_of_Miami,United_States,,Psychology
151-200,University_of_MilanoBicocca_,Italy,,Psychology
151-200,University_of_Oregon,United_States,,Psychology
151-200,University_of_Ottawa,Canada,,Psychology
151-200,University_of_Reading,United_Kingdom,,Psychology
151-200,University_of_Rochester,United_States,,Psychology
151-200,University_of_Trento,Italy,,Psychology
151-200,University_of_Warsaw_,Poland,,Psychology
151-200,Uppsala_University,Sweden,,Psychology
151-200,Westflische_WilhelmsUniversitt_Mnster_,Germany,,Psychology
151-200,Wuhan_University,China_Mainland,,Psychology
201-250,_Western_Sydney_University,Australia,,Psychology
201-250,AlbertLudwigsUniversitaet_Freiburg,Germany,,Psychology
201-250,Aston_University,United_Kingdom,,Psychology
201-250,City_University_of_New_York,United_States,,Psychology
201-250,Dalhousie_University,Canada,,Psychology
201-250,Dartmouth_College,United_States,,Psychology
201-250,East_China_Normal_University,China_Mainland,,Psychology
201-250,EPFL,Switzerland,,Psychology
201-250,Flinders_University,Australia,,Psychology
201-250,George_Washington_University,United_States,,Psychology
201-250,Georgetown_University,United_States,,Psychology
201-250,Georgia_Institute_of_Technology,United_States,,Psychology
201-250,GoetheUniversity_Frankfurt_am_Main,Germany,,Psychology
201-250,Goldsmiths_University_of_London,United_Kingdom,,Psychology
201-250,Griffith_University,Australia,,Psychology
201-250,Linkping_University,Sweden,,Psychology
201-250,Nanjing_University,China_Mainland,,Psychology
201-250,Northeastern_University,United_States,,Psychology
201-250,Norwegian_University_of_Science_And_Technology,Norway,,Psychology
201-250,Pontificia_Universidad_Catlica_del_Per,Peru,,Psychology
201-250,Queen_Mary_University_of_London,United_Kingdom,,Psychology
201-250,Royal_Holloway_University_of_London,United_Kingdom,,Psychology
201-250,Rutgers_UniversityNew_Brunswick,United_States,,Psychology
201-250,Simon_Fraser_University,Canada,,Psychology
201-250,Swansea_University,United_Kingdom,,Psychology
201-250,Technische_Universitt_Dresden,Germany,,Psychology
201-250,Tel_Aviv_University,Israel,,Psychology
201-250,Temple_University,United_States,,Psychology
201-250,The_Hebrew_University_of_Jerusalem,Israel,,Psychology
201-250,Universidade_Federal_do_Rio_de_Janeiro,Brazil,,Psychology
201-250,University_of_Canterbury__Te_Whare_Wnanga_o_Waitaha,New_Zealand,,Psychology
201-250,University_of_Cape_Town,South_Africa,,Psychology
201-250,University_of_Cologne,Germany,,Psychology
201-250,University_of_Illinois_at_Chicago_UIC,United_States,,Psychology
201-250,University_of_Iowa,United_States,,Psychology
201-250,University_of_Limerick,Ireland,,Psychology
201-250,University_of_Lisbon_,Portugal,,Psychology
201-250,University_of_Milan,Italy,,Psychology
201-250,University_of_Missouri_Columbia,United_States,,Psychology
201-250,University_of_Navarra,Spain,,Psychology
201-250,University_of_Porto,Portugal,,Psychology
201-250,University_of_South_Carolina,United_States,,Psychology
201-250,University_of_Stirling,United_Kingdom,,Psychology
201-250,University_of_Technology_Sydney,Australia,,Psychology
201-250,University_of_Turku,Finland,,Psychology
201-250,University_of_Twente,Netherlands,,Psychology
201-250,University_of_Waterloo,Canada,,Psychology
201-250,Waseda_University,Japan,,Psychology
201-250,Washington_State_University,United_States,,Psychology
251-300,AixMarseille_University,France,,Psychology
251-300,BabesBolyai_University,Romania,,Psychology
251-300,Bangor_University,United_Kingdom,,Psychology
251-300,Colorado_State_University,United_States,,Psychology
251-300,Florida_International_University,United_States,,Psychology
251-300,George_Mason_University,United_States,,Psychology
251-300,ISCTE__Instituto_Universitario_de_Lisboa,Portugal,,Psychology
251-300,Jagiellonian_University,Poland,,Psychology
251-300,Johannes_Gutenberg_Universitt_Mainz,Germany,,Psychology
251-300,King_Abdulaziz_University_KAU,Saudi_Arabia,,Psychology
251-300,Massey_University,New_Zealand,,Psychology
251-300,Osaka_University,Japan,,Psychology
251-300,PhilippsUniversitt_Marburg_,Germany,,Psychology
251-300,Pontificia_Universidad_Javeriana,Colombia,,Psychology
251-300,Rice_University,United_States,,Psychology
251-300,Saint_Petersburg_State_University,Russia,,Psychology
251-300,Sun_Yatsen_University,China_Mainland,,Psychology
251-300,Sungkyunkwan_UniversitySKKU,South_Korea,,Psychology
251-300,Tampere_University,Finland,,Psychology
251-300,The_University_of_Arizona,United_States,,Psychology
251-300,Tufts_University,United_States,,Psychology
251-300,Universidad_de_Sevilla,Spain,,Psychology
251-300,Universidad_Diego_Portales_UDP,Chile,,Psychology
251-300,Universidade_Federal_do_Rio_Grande_Do_Sul_,Brazil,,Psychology
251-300,Universitt_Jena,Germany,,Psychology
251-300,Universitt_Potsdam,Germany,,Psychology
251-300,Universit_Grenoble_Alpes,France,,Psychology
251-300,Universiti_Malaya_UM,Malaysia,,Psychology
251-300,University_of_Aberdeen,United_Kingdom,,Psychology
251-300,University_of_Antwerp,Belgium,,Psychology
251-300,University_of_Coimbra,Portugal,,Psychology
251-300,University_of_Galway,Ireland,,Psychology
251-300,University_of_Gothenburg,Sweden,,Psychology
251-300,University_of_Gttingen,Germany,,Psychology
251-300,University_of_Haifa,Israel,,Psychology
251-300,University_of_Hawaii_at_Mnoa,United_States,,Psychology
251-300,University_of_Houston,United_States,,Psychology
251-300,University_of_Kansas,United_States,,Psychology
251-300,University_of_Kentucky,United_States,,Psychology
251-300,University_of_Macau,Macau_SAR,,Psychology
251-300,University_of_Naples__Federico_II,Italy,,Psychology
251-300,University_of_Notre_Dame,United_States,,Psychology
251-300,University_of_South_Australia,Australia,,Psychology
251-300,University_of_South_Florida,United_States,,Psychology
251-300,University_of_Southern_Denmark_SDU,Denmark,,Psychology
251-300,University_of_Surrey,United_Kingdom,,Psychology
251-300,University_of_the_Basque_Country,Spain,,Psychology
251-300,University_of_Victoria_UVic,Canada,,Psychology
251-300,University_of_Wollongong,Australia,,Psychology
301-330,Aalto_University,Finland,,Psychology
301-330,Bielefeld_University,Germany,,Psychology
301-330,Concordia_University,Canada,,Psychology
301-330,Dublin_City_University,Ireland,,Psychology
301-330,Essex_University_of,United_Kingdom,,Psychology
301-330,FriedrichAlexanderUniversitt_ErlangenNrnberg,Germany,,Psychology
301-330,Georgia_State_University,United_States,,Psychology
301-330,JuliusMaximiliansUniversitt_Wrzburg,Germany,,Psychology
301-330,Keio_University,Japan,,Psychology
301-330,Middle_East_Technical_University,Turkey,,Psychology
301-330,National_Cheng_Kung_University_NCKU,Taiwan,,Psychology
301-330,Oxford_Brookes_University,United_Kingdom,,Psychology
301-330,Stony_Brook_University_State_University_of_New_York,United_States,,Psychology
301-330,Tecnolgico_de_Monterrey,Mexico,,Psychology
301-330,Universidad_de_Santiago_de_Chile_USACH,Chile,,Psychology
301-330,Universidad_Nacional_de_Colombia,Colombia,,Psychology
301-330,Universidade_Federal_de_Minas_Gerais______,Brazil,,Psychology
301-330,Universitt_Konstanz,Germany,,Psychology
301-330,Universitat_Ramon_Llull,Spain,,Psychology
301-330,Universit_Laval,Canada,,Psychology
301-330,University_College_Cork,Ireland,,Psychology
301-330,University_of_Basel,Switzerland,,Psychology
301-330,University_of_East_Anglia_UEA,United_Kingdom,,Psychology
301-330,University_of_Leicester,United_Kingdom,,Psychology
301-330,University_of_Salamanca,Spain,,Psychology
301-330,University_of_Texas_Dallas,United_States,,Psychology
301-330,University_of_the_West_of_England,United_Kingdom,,Psychology
301-330,University_of_Turin,Italy,,Psychology
301-330,University_of_Waikato,New_Zealand,,Psychology
301-330,Vrije_Universiteit_Brussel_VUB,Belgium,,Psychology
2,University_of_California_Davis,United_States,95.3,Veterinary_Science
3,Cornell_University,United_States,94.3,Veterinary_Science
5,Utrecht_University,Netherlands,90.5,Veterinary_Science
6,University_of_Pennsylvania,United_States,89.2,Veterinary_Science
7,Texas_AM_University,United_States,89.1,Veterinary_Science
8,University_of_Guelph,Canada,88.0,Veterinary_Science
9,The_University_of_Edinburgh,United_Kingdom,87.7,Veterinary_Science
10,Colorado_State_University,United_States,87.6,Veterinary_Science
=11,University_of_Liverpool,United_Kingdom,86.9,Veterinary_Science
=11,University_of_Minnesota_Twin_Cities,United_States,86.9,Veterinary_Science
13,Iowa_State_University,United_States,86.6,Veterinary_Science
14,University_of_Copenhagen,Denmark,85.9,Veterinary_Science
15,University_of_Cambridge,United_Kingdom,85.8,Veterinary_Science
=16,Ghent_University,Belgium,85.5,Veterinary_Science
=16,The_Ohio_State_University,United_States,85.5,Veterinary_Science
=18,University_of_Glasgow,United_Kingdom,85.4,Veterinary_Science
=18,University_of_WisconsinMadison,United_States,85.4,Veterinary_Science
20,Wageningen_University__Research,Netherlands,84.8,Veterinary_Science
21,Massey_University,New_Zealand,84.4,Veterinary_Science
22,University_of_Florida,United_States,84.1,Veterinary_Science
=23,North_Carolina_State_University,United_States,83.9,Veterinary_Science
25,University_of_Bristol,United_Kingdom,83.8,Veterinary_Science
26,The_University_of_Sydney,Australia,83.7,Veterinary_Science
27,Universitat_Autnoma_de_Barcelona,Spain,83.6,Veterinary_Science
=29,Michigan_State_University,United_States,82.0,Veterinary_Science
=29,The_University_of_Melbourne,Australia,82.0,Veterinary_Science
=29,Universit_de_Montral_,Canada,82.0,Veterinary_Science
32,The_University_of_Georgia,United_States,81.5,Veterinary_Science
33,University_of_Calgary,Canada,80.7,Veterinary_Science
=34,The_University_of_Queensland,Australia,79.2,Veterinary_Science
=34,University_of_Milan,Italy,79.2,Veterinary_Science
=36,Purdue_University,United_States,79.0,Veterinary_Science
=36,University_of_Illinois_at_UrbanaChampaign,United_States,79.0,Veterinary_Science
39,LudwigMaximiliansUniversitt_Mnchen,Germany,78.8,Veterinary_Science
=40,Freie_Universitaet_Berlin,Germany,78.7,Veterinary_Science
=40,Universiti_Putra_Malaysia_UPM,Malaysia,78.7,Veterinary_Science
42,University_College_Dublin,Ireland,78.6,Veterinary_Science
=44,Murdoch_University,Australia,78.2,Veterinary_Science
=44,University_of_Nottingham,United_Kingdom,78.2,Veterinary_Science
46,Complutense_University_of_Madrid,Spain,78.1,Veterinary_Science
47,Alma_Mater_Studiorum__University_of_Bologna,Italy,78.0,Veterinary_Science
48,The_University_of_Tokyo,Japan,77.9,Veterinary_Science
49,Kansas_State_University_,United_States,77.4,Veterinary_Science
51-70,Alexandria_University_,Egypt,,Veterinary_Science
51-70,Cairo_University,Egypt,,Veterinary_Science
51-70,Norwegian_University_of_Life_Sciences_UMB,Norway,,Veterinary_Science
51-70,Seoul_National_University,South_Korea,,Veterinary_Science
51-70,The_University_of_Adelaide,Australia,,Veterinary_Science
51-70,Tufts_University,United_States,,Veterinary_Science
51-70,UNESP,Brazil,,Veterinary_Science
51-70,Universidad_Nacional_Autnoma_de_Mxico_UNAM,Mexico,,Veterinary_Science
51-70,Universidade_de_So_Paulo,Brazil,,Veterinary_Science
51-70,Universit_di_Padova,Italy,,Veterinary_Science
51-70,Universit_de_Lige,Belgium,,Veterinary_Science
51-70,University_of_British_Columbia,Canada,,Veterinary_Science
51-70,University_of_Helsinki,Finland,,Veterinary_Science
51-70,University_of_Missouri_Columbia,United_States,,Veterinary_Science
51-70,University_of_Pisa,Italy,,Veterinary_Science
51-70,University_of_Pretoria,South_Africa,,Veterinary_Science
51-70,University_of_Saskatchewan,Canada,,Veterinary_Science
51-70,University_of_Turin,Italy,,Veterinary_Science
51-70,Washington_State_University,United_States,,Veterinary_Science
1,Harvard_University,United_States,96.7,Natural_Sciences
2,Massachusetts_Institute_of_Technology_MIT_,United_States,96.5,Natural_Sciences
3,University_of_Oxford,United_Kingdom,95.4,Natural_Sciences
4,University_of_Cambridge,United_Kingdom,94.7,Natural_Sciences
5,Stanford_University,United_States,94.6,Natural_Sciences
6,California_Institute_of_Technology_Caltech,United_States,93.8,Natural_Sciences
7,University_of_California_Berkeley_UCB,United_States,93.6,Natural_Sciences
8,ETH_Zurich__Swiss_Federal_Institute_of_Technology,Switzerland,92.0,Natural_Sciences
9,Imperial_College_London,United_Kingdom,90.1,Natural_Sciences
10,Princeton_University,United_States,89.0,Natural_Sciences
=11,EPFL,Switzerland,87.8,Natural_Sciences
=11,The_University_of_Tokyo,Japan,87.8,Natural_Sciences
13,Sorbonne_University,France,87.2,Natural_Sciences
14,University_of_California_Los_Angeles_UCLA,United_States,87.1,Natural_Sciences
15,Universit_PSL,France,86.2,Natural_Sciences
16,Tsinghua_University,China_Mainland,86.1,Natural_Sciences
17,Peking_University,China_Mainland,85.7,Natural_Sciences
18,Universit_ParisSaclay,France,85.5,Natural_Sciences
